record_id,stock_code,company_short,source_file,source_record_no,pdf_page,time_point,equity_structure_scope,shareholder_name,investor_type_auto,shares_held_wan,capital_contribution_wan,shareholding_ratio_pct,total_shares_wan,total_capital_wan,source_evidence,auto_flags
AUTO-SNAP-688775-017,688775,影石创新,688775_影石创新.jsonl,17,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,朗玛五号,PE/VC或私募基金,,145.9141,1.5013,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-018,688775,影石创新,688775_影石创新.jsonl,18,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,深圳麦高,自然人/其他,,126.3558,1.3001,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-019,688775,影石创新,688775_影石创新.jsonl,19,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,朗玛九号,PE/VC或私募基金,,122.9215,1.2648,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-020,688775,影石创新,688775_影石创新.jsonl,20,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,德朴投资,自然人/其他,,77.4985,0.7974,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-021,688775,影石创新,688775_影石创新.jsonl,21,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,朗玛十四号,PE/VC或私募基金,,60.7422,0.625,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-022,688775,影石创新,688775_影石创新.jsonl,22,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,利得鑫投,自然人/其他,,58.3132,0.6,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-023,688775,影石创新,688775_影石创新.jsonl,23,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,汇智同裕,自然人/其他,,51.7155,0.5321,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-024,688775,影石创新,688775_影石创新.jsonl,24,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,华金创盈,PE/VC或私募基金,,42.5193,0.4375,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-025,688775,影石创新,688775_影石创新.jsonl,25,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,岚烽管理,自然人/其他,,39.37,0.4051,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-026,688775,影石创新,688775_影石创新.jsonl,26,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,威明投资,自然人/其他,,24.2963,0.25,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-027,688775,影石创新,688775_影石创新.jsonl,27,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,山东龙兴（SS）,自然人/其他,,18.986,0.1954,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-028,688775,影石创新,688775_影石创新.jsonl,28,64,t0/报告期初,有限公司阶段，注册资本出资额；2019年11月VIE架构拆除后、股改前最后一次股权转让完成后,知盛投资,自然人/其他,,17.1799,0.1768,,9718.8612,"报告期期初，发行人注册资本为9,718.8612万元，股权结构如下：序号1 股东名称：北京岚锋，出资额（万元）：2,909.5963，持股比例（%）：29.9376；序号2 EARNACE，出资额1,294.9351万元，持股13.3239%；...[共27名股东]...合计9,718.8612万元，100.00%。（招股说明书第64-65页）",
AUTO-SNAP-688775-029,688775,影石创新,688775_影石创新.jsonl,29,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",北京岚锋,自然人/其他,10777.5453,10777.5453,29.9376,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-030,688775,影石创新,688775_影石创新.jsonl,30,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",EARNACE,自然人/其他,4796.6179,4796.6179,13.3239,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-031,688775,影石创新,688775_影石创新.jsonl,31,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",QM101,自然人/其他,3384.0413,3384.0413,9.4001,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-032,688775,影石创新,688775_影石创新.jsonl,32,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",香港迅雷,自然人/其他,3143.7542,3143.7542,8.7327,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-033,688775,影石创新,688775_影石创新.jsonl,33,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",岚沣管理,员工持股平台/员工激励,1464.0237,1464.0237,4.0667,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-034,688775,影石创新,688775_影石创新.jsonl,34,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",华金同达,PE/VC或私募基金,1436.7094,1436.7094,3.9909,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-035,688775,影石创新,688775_影石创新.jsonl,35,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",厦门富凯,自然人/其他,1332.1116,1332.1116,3.7003,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-036,688775,影石创新,688775_影石创新.jsonl,36,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",澜烽管理,自然人/其他,1171.2193,1171.2193,3.2534,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-037,688775,影石创新,688775_影石创新.jsonl,37,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",伊敦传媒,自然人/其他,976.4985,976.4985,2.7125,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-038,688775,影石创新,688775_影石创新.jsonl,38,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",领誉基石,PE/VC或私募基金,960.1358,960.1358,2.667,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-039,688775,影石创新,688775_影石创新.jsonl,39,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",中证投资,自然人/其他,911.2616,911.2616,2.5313,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-040,688775,影石创新,688775_影石创新.jsonl,40,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",金石智娱,自然人/其他,911.2486,911.2486,2.5312,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-041,688775,影石创新,688775_影石创新.jsonl,41,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",芜湖旷沄,自然人/其他,638.5374,638.5374,1.7737,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-042,688775,影石创新,688775_影石创新.jsonl,42,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",朗玛六号,PE/VC或私募基金,600.5396,600.5396,1.6682,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-043,688775,影石创新,688775_影石创新.jsonl,43,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",天正投资,自然人/其他,584.9989,584.9989,1.625,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-044,688775,影石创新,688775_影石创新.jsonl,44,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",朗玛五号,PE/VC或私募基金,540.4859,540.4859,1.5013,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-045,688775,影石创新,688775_影石创新.jsonl,45,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",深圳麦高,自然人/其他,468.0393,468.0393,1.3001,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-046,688775,影石创新,688775_影石创新.jsonl,46,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",朗玛九号,PE/VC或私募基金,455.3182,455.3182,1.2648,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-047,688775,影石创新,688775_影石创新.jsonl,47,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",德朴投资,自然人/其他,287.0651,287.0651,0.7974,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-048,688775,影石创新,688775_影石创新.jsonl,48,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",朗玛十四号,PE/VC或私募基金,224.9975,224.9975,0.625,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-049,688775,影石创新,688775_影石创新.jsonl,49,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",利得鑫投,自然人/其他,216.0001,216.0001,0.6,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-050,688775,影石创新,688775_影石创新.jsonl,50,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",汇智同裕,自然人/其他,191.5613,191.5613,0.5321,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-051,688775,影石创新,688775_影石创新.jsonl,51,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",华金创盈,PE/VC或私募基金,157.4973,157.4973,0.4375,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-052,688775,影石创新,688775_影石创新.jsonl,52,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",岚烽管理,自然人/其他,145.8319,145.8319,0.4051,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-053,688775,影石创新,688775_影石创新.jsonl,53,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",威明投资,自然人/其他,89.9968,89.9968,0.25,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-054,688775,影石创新,688775_影石创新.jsonl,54,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",山东龙兴（SS）,自然人/其他,70.3268,70.3268,0.1954,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-055,688775,影石创新,688775_影石创新.jsonl,55,63,t1/股份公司设立时,"股份公司阶段，净资产折股；注册资本36,000万元折合36,000万股",知盛投资,自然人/其他,63.6367,63.6367,0.1768,36000.0,36000.0,"2020年1月18日，公司召开创立大会暨第一次临时股东大会，审议通过成立影石创新科技股份有限公司等事宜。截至2019年10月31日，深圳岚锋账面净资产为52,728.05万元，深圳岚锋全体股东以其拥有的净资产52,728.05万元出资，并按照1：1.4647的比例折合股本36,000.00万元，其余计入资本公积。2020年2月26日，深圳市市场监督管理局核准了本次备案登记。影石创新设立时，股本结构如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...合计36,000.00万股，100.00%。（招股说明书第63-64页）",
AUTO-SNAP-688775-056,688775,影石创新,688775_影石创新.jsonl,56,66,t2/2023年3月股权转让后,股份公司阶段，德朴投资将其全部股份转让给汇智同裕后,北京岚锋,自然人/其他,10777.5453,10777.5453,29.9376,36000.0,36000.0,"2023年1月28日和2023年2月17日，影石创新分别召开董事会和股东大会并形成决议，同意德朴投资以1,462.7126万元的对价向汇智同裕转让股本287.0651万元。2023年3月24日，深圳市市场监督管理局核准了本次备案登记。本次变更后，公司的出资情况如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...序号17 汇智同裕 478.6264万股 1.3295%；...合计36,000.00万元，100.00%。（招股说明书第65-67页）",
AUTO-SNAP-688775-057,688775,影石创新,688775_影石创新.jsonl,57,66,t2/2023年3月股权转让后,股份公司阶段，德朴投资将其全部股份转让给汇智同裕后,EARNACE,自然人/其他,4796.6179,4796.6179,13.3239,36000.0,36000.0,"2023年1月28日和2023年2月17日，影石创新分别召开董事会和股东大会并形成决议，同意德朴投资以1,462.7126万元的对价向汇智同裕转让股本287.0651万元。2023年3月24日，深圳市市场监督管理局核准了本次备案登记。本次变更后，公司的出资情况如下：序号1 北京岚锋 10,777.5453万股 29.9376%；...序号17 汇智同裕 478.6264万股 1.3295%；...合计36,000.00万元，100.00%。（招股说明书第65-67页）",
