sample_id,stock_code,company_short,pdf_name,page,section_hint,hit_keywords,snippet
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,121,shareholder,持有发行人,投委派的董事。上述客户中，雷赛智能为公司的主要关联方，诺伊特的交易基于谨慎性原则参照关联交易进行列示。除上述情形外，报告期内，公司董事、监事、高级管理人员、主要关联方不存在持有上述客户5%以上股份、在上述客户中任职或领取薪酬的情况。7、前五大客户在公司占有权益的情况截至本招股说明书签署日，公司前五大客户中，雷赛智能持有稳正景明98.0392%的出资份额，间接持有发行人8.98%的股份。（二）采购情况及主要供应商1、原材料采购及价格变动情况（1）原材料采购情况
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,149,shareholder,持有发行人,1-1-149吴俊华持有发行人子公司摩迩特30%股权，并担任该公司执行董事，存在吴俊华报销款系吴俊华代摩迩特支付的供应商货款、福利费等费用的情况，供应商货款主要是部分零星材料、网络服务费、租赁房屋的水费、通过淘宝或京东APP购买的办公室家具及电脑等，单笔金额较小，且部分供应商为个体户，通过微信等方式便捷付款；快递费是因摩迩特规模不大，发货较为零散，快递商未与公司办理月结业务，由吴俊华通过小程序或者APP等方式进行下单并付款，单笔快递费金额较小，定期汇总后开具发票并报销。2022年度、2023年度，吴俊华垫付的供应商货款等款项金额分别为13.92万元、28.72万元，占营业成本0.06%、0.11%，比重较低，不存在员工利用个人账户损害公司利益的情形。2024年度未发生代付情形，截至2024年3月31日应付吴俊华所有款项均已结清。发行人已对上述事项进行规范。发行人关于资金的内部控制管理完善并执行有效，不存在其他通过个人卡代公司收取款项或支付费用的情形。四、违法违规情况报告期内，公司严格按照相关法律法规的规定开展经营活动，不存在重大违法违规行为。五、资金占用及资产转移等情况报告期内，公司不存在资金被控股股东、实际控制人及其控制的其他企业以借款、代偿
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,150,shareholder,持有发行人,1-1-1501、关联自然人（1）控股股东、实际控制人序号关联方姓名关联关系1盛祎控股股东、实际控制人、董事长、总经理2朱绶青实际控制人（2）直接或者间接持有发行人5%以上股份的自然人除公司控股股东、实际控制人外，不存在其他直接或间接持有发行人5%以上股份的自然人股东。（3）公司董事、监事及高级管理人员截至本招股说明书签署日，发行人的董事、监事和高级管理人员如下：序号姓名职位1盛祎董事长、总经理2盛松董事3王进董事4薛小丽董事、财务总监5夏卫军独立董事6谢肖琳独立董事7徐朝洋监事会主席8贲小丽监事9徐永年职工代表监事10江翔董事会秘书报告期内，曾经任职董事、监事、高级管理人员的情况具体如下：序号姓名关联关系1朱绶青曾任发行人董事，于2023年10月卸任2盛月瑶曾任发行人董事，于2022年12月卸任3陆朝辉曾任发行人董事，于2021年4月卸任4余方成曾任发行人监事，于2022年10月卸任5倪进宽曾任发行人监事，于2022年10月卸任（4）其他关联自然人序号关联方姓名关联关系1李华报告期内曾委托陆朝辉持有发行人5%股份，已于2021年3月退
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,151,shareholder,持有发行人;执行事务合伙人,1-1-151出发行人2苏芳李华的配偶3吴俊华持有发行人子公司摩迩特30%股权，并担任该公司执行董事4朱南保持有发行人孙公司深圳三协39.35%股权，并担任执行董事、经理、法定代表人5张团善持有发行人子公司三正驱动40%股权，并担任执行董事6张荣义发行人前员工，已于2021年6月从发行人处离职（5）前述关联人士关系密切的家庭成员发行人上述关联自然人关系密切的家庭成员，包括配偶、年满18周岁的子女及其配偶、父母及配偶的父母、兄弟姐妹及其配偶、配偶的兄弟姐妹、子女配偶的父母。2、关联法人（1）持有发行人5%以上股份的法人或其他组织序号关联方名称关联关系1稳正景明直接持有发行人9.16%的股份2长泽创投直接持有发行人4.61%的股份，与稳正景明的执行事务合伙人均为稳正资产，系同一控制，合计持股超5%3雷赛智能雷赛智能持有稳正景明98.0392%的出资份额，间接持有发行人8.98%的股份（2）发行人的子公司、参股公司、孙公司截至本招股说明书签署日，发行人共有6家控股子公司、1家参股公司、2家孙公司。发行人控股子公司为三协机电、三合融创、香港三协、摩迩特、三正驱动、美国三协，参股公司为晟亿电气，孙公司为深圳三协、新时代动力。序号关联方名称关联关系1三协设备发行人持股100%2三合
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,152,gp_lp,执行事务合伙人,股100%9美国三协发行人持股100%（3）在报告期内控股股东、实际控制人、持股5%以上的股东、董事、监事、高级管理人员直接或者间接控制的，或者担任董事、高级管理人员的，或者能够施加重大影响的，除公司及其控股子公司以外的法人或者其他组织，是公司的关联方。主要如下：序号关联方名称关联关系1深圳市德之产投资中心（有限合伙）发行人董事王进持股22.5166%且担任执行事务合伙人2武汉奥森迪科智能科技股份有限公司发行人董事王进担任该公司董事3深圳市帝成投资中心（有限合伙）发行人董事王进担任执行事务合伙人委派代表4深圳市稳正瑞丰投资中心（有限合伙）发行人董事王进担任执行事务合伙人委派代表5深圳市稳正君拓创业投资企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表6深圳市稳正长兴创业投资企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表7深圳市稳正瑞和创业投资企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表8深圳市稳正君成创业投资企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表9深圳市稳正君杨创业投资企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表10深圳市稳正睿享投资中心（有限合伙）发行人董事王进担任执行事务合伙人委派代表11深圳市君正创业企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表12深圳市稳正长华创业投资企业（有限合伙）发行人董事王进担任执行事务合伙人委派代表13江苏恒太照明股份有限公司发行人独立董事夏卫军担任董事、董事会秘书，发行人独立董事谢肖琳担任独立董事14江苏中企华中天资产评估有限公司发行人独立董事谢肖琳担任董事长15常高新集团有
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,153,gp_lp,执行事务合伙人,工程有限公司发行人原董事盛月瑶配偶之侄持股100%且担任执行董事（5）其他关联法人序号关联方名称关联关系1无锡新知培训有限公司李华持有该公司40%股权，李华配偶苏芳持有该公司60%股权2无锡汇才人力资源服务有限公司李华配偶苏芳持有该公司66%股权3昊基人力资源服务无锡有限公司李华配偶苏芳担任该公司董事长兼总经理4深圳市稳正资产管理有限公司稳正景明、长泽创投的执行事务合伙人5上海市雷智电机有限公司雷赛智能持股100%6深圳市灵犀自动化技术有限公司雷赛智能持股70%7深圳市德智高新有限公司朱南保持股95.75%并担任执行董事、总经理8深圳市德研机电有限公司朱南保持股90%并担任总经理9诸暨市荣义电脑袜机维修部发行人前员工张荣义设立的个体工商户3、公司曾经的主要关联方序号关联方名称关联关系1常州通驰电驱技术有限公司发行人曾持股25%、吴俊华曾持股5%，已于2023年12月21日注销2常州三协自动化科技有限公司盛祎曾持股90.9091%且担任监事，已于2023年2月9日注销3常州罗伊泰克电机有限公司盛祎曾持股65%且担任执行董事兼总经理，已于2021年9月14日注销4常州九合至鼎投资合伙企业（有限合伙）盛祎曾持股90%且担任执行事务合伙人，薛小丽持股10%，已于2023年11月13日注销5稳进（珠海）资产管理有限公司王进曾担任执行董事，已于2022年6月21日注销6深圳市聚稳壹号投资中心（有限合伙）王进曾担任执行事务合伙人委派代表，已于2023年3月16日注销7深圳市雷赛自动化系统有限公司王进曾担任董事，于2022年6月卸任8腾龙两江（重庆）数据科技集团有限公司王进曾担任董事，于202
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,154,gp_lp,执行事务合伙人,于美国成立的公司，无实际经营，已于2023年12月办理完成注销手续13无锡市弗兰德工程设备有限公司实际控制人盛祎的父亲陈亮持股51%且担任公司执行董事兼总经理，该公司于2008年12月吊销，2024年3月办理完成注销手续14龙利得智能科技股份有限公司独立董事谢肖琳曾担任独立董事，已于2024年5月卸任15深圳市稳正长信创业投资企业（有限合伙）董事王进曾经担任执行事务合伙人委派代表，已于2024年8月23日注销16深圳市稳正长瀚创业投资企业（有限合伙）发行人董事王进曾经担任执行事务合伙人委派代表，已于2024年8月26日注销17深圳市稳正长旭创业投资企业（有限合伙）发行人董事王进曾经担任执行事务合伙人委派代表，已于2024年9月6日注销18深圳昆仑稳正二期投资企业（有限合伙）发行人董事王进曾经担任执行事务合伙人委派代表，已于2024年9月24日注销19深圳市稳正长恒创业投资企业（有限合伙）发行人董事王进曾经担任执行事务合伙人委派代表，已于2024年9月14日注销20深圳市稳正长青投资中心（有限合伙）发行人董事王进曾担任执行事务合伙人委派代表，已于2024年12月31日注销21无锡格林司通自动化设备股份有限公司发行人独立董事夏卫军曾担任独立董事，已于2025年1月卸任22江苏北辰互邦电力股份有限公司发行人独立董事夏卫军曾担任独立董事，已于2025年4月卸任（二）关联交易1、经常性关联交易（1）销售商品、提供劳务的关联交易报告期内，三协电机向关联方销售的具体情况如下：单位：万元、%关联方关联交易内容2024年2023年2022年金额占当期营业收入比例金额占当期营业收入比例金额占当期营
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,157,history,股权转让,"1-1-157单位：万元项目2024年度2023年度2022年度关键管理人员报酬298.56252.90231.333、偶发性关联交易（1）关联方股权转让单位：万元关联方关联交易内容2024年度2023年度2022年度盛月瑶向三合融创转让晟亿电气40%股权--160.00（2）关联担保报告期内，公司及子公司作为被担保方的关联担保如下：单位：万元担保方被担保方担保金额担保起始日担保到期日担保是否已经履行完毕盛祎、朱绶青三协电机1,000.002023.04.282027.04.27是注:截至2024年12月31日，该项借款公司已清偿完毕。（三）类关联方及类关联交易发行人已经按照《公司法》《企业会计准则第36号一关联方披露》《北京证券交易所股票上市规则》对关联方关系、关联交易进行认定和披露，符合相关规则、规定的要求。基于谨慎性原则，发行人将南京诺伊特、瑞胜智能（两公司属于同一控制下企业，合并披露为诺伊特，以下简称“诺伊特”）作为类关联方单独列出，参照关联交易的标准予以披露和管理，具体内容如下：1、销售商品、提供劳务的关联交易报告期内，三协电机向类关联方销售的具体情况如下：单位：万元、%关联方类关联交易内容2024年度2023年度2022年度金额占当期营业收入比例金额占当期营业收入比例金额占当期营业收入比例诺伊特电机等4,290.2510.211,050.182.901,7"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,164,special_terms,回购,"94,281.24269,084,308.96流动负债：短期借款-10,101,005.55-向中央银行借款---拆入资金---交易性金融负债---衍生金融负债---应付票据---应付账款117,071,346.73102,540,697.5759,516,798.89预收款项---合同负债1,124,601.45265,306.43370,190.25卖出回购金融资产款---吸收存款及同业存放---代理买卖证券款---代理承销证券款---应付职工薪酬9,914,797.257,889,134.545,534,530.74应交税费4,161,360.904,838,300.636,771,311.15其他应付款320,934.94558,837.24538,787.18其中：应付利息---应付股利---应付手续费及佣金---应付分保账款---持有待售负债---"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,167,special_terms,回购,"8.51120,135,239.2259,781,488.56资产总计464,058,148.44384,927,101.29265,173,302.64流动负债：短期借款-10,101,005.55-交易性金融负债---衍生金融负债---应付票据---应付账款110,524,046.9398,499,043.7257,091,757.79预收款项---卖出回购金融资产款---应付职工薪酬9,395,999.337,537,402.685,301,685.25应交税费3,747,861.754,726,873.566,534,934.93其他应付款179,695.82298,735.17504,088.19其中：应付利息---应付股利---合同负债203,153.08118,123.26284,698.22持有待售负债---一年内到期的非流动负债185,103.27-636,259.87其他流动负债51,311,397.7338,271,469.9423,854,568.28流动负债合计175,547,257.91159,552,653.8894,207,992.53非流动负债：长期借款---应付债券---其中：优先股---永续债---租赁负债143,951.75--长期应付款---长期应付职工薪酬---预计负债---递延收益692,800.00--递延所得税负债-3,500.001,500.01其他非流动负债--非流动负债合计836,751.753,500.001,500.01"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,172,special_terms,回购,"度2022年度一、经营活动产生的现金流量：销售商品、提供劳务现金257,079,813.52205,849,495.70165,884,142.53客户存款和同业存放款项净增加额---向中央银行借款净增加额---收到原保险合同保费取得的现金---收到再保险业务现金净额---保户储金及投资款净增加额---收取利息、手续费及佣金的现金---拆入资金净增加额---回购业务资金净增加额---代理买卖证券收到的现金净额---收到的税费返还-306,459.51303,892.21收到其他与经营活动有关的现金6,064,539.202,117,793.241,879,087.11经营活动现金流入小计263,144,352.72208,273,748.45168,067,121.85购买商品、接受劳务支付的现金104,216,381.7589,497,894.7783,897,006.99客户贷款及垫款净增加额---存放中央银行和同业款项净增加额---支付原保险合同赔付款项的现金---拆出资金净增加额---支付利息、手续费及佣金的现金---支付保单红利的现金---"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,180,special_terms,回购,1-1-180不满足终止确认条件的金融资产转移，转出方不得将已转移的金融资产和相关负债进行抵销。（6）权益工具权益工具是指能证明拥有公司在扣除所有负债后的资产中的剩余权益的合同。公司发行（含再融资）、回购、出售或注销权益工具作为权益的变动处理。公司不确认权益工具的公允价值变动。与权益性交易相关的交易费用从权益中扣减。公司对权益工具持有方的分配作为利润分配处理，发放的股票股利不影响股东权益总额。公司控制的主体发行的满足金融负债定义，但满足准则规定条件分类为权益工具的特殊金融工具，在公司合并财务报表中对应的少数股东权益部分，分类为金融负债。（7）金融工具公允价值的确定方法存在活跃市场的金融工具，以活跃市场中的报价确定其公允价值。不存在活跃市场的金融工具，采用估值技术确定其公允价值。在估值时，公司采用在当前情况下适用并且有足够可利用数据和其他信息支持的估值技术，选择与市场参与者在相关资产或负债的交易中所考虑的资产或负债特征相一致的输入值，并尽可能优先使用相关可观察输入值。在相关可观察输入值无法取得或取得不切实可行的情况下，使用不可观察输入值。在初始确认时，金融资产或金融负债的公允价值以相同资产或负债在活跃市场上的报价或者以仅使用可观察市场数据的估值技术之外的其他方式确定的，公司将该公允价值与交易价格之间的差额递延。初始确认后，公司根据某一因素在相应会计期间的变动程度将该递延差额确认为相应会计期间的利得或损失。（8）金融资产减值
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,188,special_terms,回购,1-1-1881.对于权益结算的股份支付，在可行权日之后不再对已确认的成本费用和所有者权益总额进行调整。公司在行权日根据行权情况，确认股本和股本溢价，同时结转等待期内确认的资本公积(其他资本公积)。2.对于现金结算的股份支付，企业在可行权日之后不再确认成本费用，负债(应付职工薪酬)公允价值的变动计入当期损益(公允价值变动损益)。（四）回购股份进行职工期权激励的会计处理公司以回购股份形式奖励公司职工的，在回购股份时，按照回购股份的全部支出作为库存股处理，同时进行备查登记。在等待期内每个资产负债表日，按照权益工具在授予日的公允价值，将取得的职工服务计入成本费用，同时增加资本公积(其他资本公积)。在职工行权购买公司股份收到价款时，转销交付职工的库存股成本和等待期内资本公积（其他资本公积）累计金额，同时，按照其差额调整资本公积（股本溢价）。7.收入√适用□不适用（1）收入确认原则和计量方法①收入的确认公司在履行了合同中的履约义务，即在客户取得相关商品控制权时确认收入。合同开始日，公司对合同进行评估，识别该合同所包含的各单项履约义务，并确定各单项履约义务是在某一时段内履行，还是在某一时点履行，然后，在履行了各单项履约义务时分别确认收入。②收入的计量合同包含两项或多项履约义务的，公司在合同开始日，按照各单项履约义务所承诺商品或服务的单独售价的相对比例，将交易价格分摊至各单项履约义务，按照分摊至各单项履约义务的交易价格计量收入。在确定交易价格时，公司将考虑可变对价、合同中存在的重大融资成分、非现金对价以及应付客户对价等因素的影响，并假定将按照现有合同的约定向客户转移商
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,207,special_terms,回购,如下：加权平均净资产收益率=P0/（E0＋NP÷2＋Ei×Mi÷M0–Ej×Mj÷M0±Ek×Mk÷M0）其中：P0分别对应于归属于公司普通股股东的净利润、扣除非经常性损益后归属于公司普通股股东的净利润；NP为归属于公司普通股股东的净利润；E0为归属于公司普通股股东的期初净资产；Ei为报告期发行新股或债转股等新增的、归属于公司普通股股东的净资产；Ej为报告期回购或现金分红等减少的、归属于公司普通股股东的净资产；M0为报告期月份数；Mi为新增净资产次月起至报告期期末的累计月数；Mj为减少净资产次月起至报告期期末的累计月数；Ek为因其他交易或事项引起的、归属于公司普通股股东的净资产增减变动；Mk为发生其他净资产增减变动次月起至报告期期末的累计月数；7、基本每股收益的计算公式及计算过程如下：基本每股收益=P0÷S，S=S0＋S1＋Si×Mi÷M0–Sj×Mj÷M0-Sk其中：P0为归属于公司普通股股东的净利润或扣除非经常性损益后归属于普通股股东的净利润；S为发行在外的普通股加权平均数；S0为期初股份总数；S1为报告期因公积金转增股本或股票股利分配等增加股份数；Si为报告期因发行新股或债转股等增加股份数；Sj为报告期因回购等减少
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,253,special_terms,回购,层讨论与分析”之―（八）股东权益‖之“1.股本”。2023年度其他资本公积增加系联营企业深圳三协除净损益、其他综合收益以及利润分配以外的因素导致的其他所有者权益变动（其他股东增资导致持股比例变化），相应调整子公司三合融创长期股权投资的账面价值，同时确认资本公积（其他资本公积）；其他资本公积减少系三合融创通过多次交易分步实现对深圳三协的非同一控制下企业合并，转回购买日之前形成的与深圳三协股权投资相关的其他所有者权益变动。科目具体情况及分析说明：无。4.库存股□适用√不适用
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,321,special_terms,回购,".15使用前期未确认递延所得税资产的可抵扣亏损的影响-0.04-0.23-本期未确认递延所得税资产的可抵扣暂时性差异或可抵扣亏损的影响32.251.840.16本期专项储备的变动对所得税费用的影响-18.894.50研发费用加计扣除影响-225.87-171.93-160.12税率变动的影响对期初递延所得税余额的影响--0.54-0.16分步实现企业合并，转回购买日之前形成的其他权益变动--0.80-所得税费用804.75715.04306.24(3)科目具体情况及分析说明报告期内，公司所得税费用分别为306.24万元、715.04万元和804.75万元。其中，部分子公司适用不同税率的影响系根据各子公司利润总额及子公司适用税率与母公司适用税率15%之间的差异计算得出。公司作为高新技术企业，享受优惠税率，研发费用加计扣除亦降低了公司所得税税负。报告期内，公司所得税费用与利润总额变动趋势保持一致。5.其他披露事项无。6.利润变动情况分析报告期内，公司的主要利润来源为日常经营活动产生的营业利润，金额分别为2,920.82万元、5,529.41万元和6,476.81万元。公司营业外支出与营业外收入占比较小，对公司盈利能力影响较小。"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,324,special_terms,回购,处置其他债权投资取得的投资收益---以公允价值计量且其变动计入当期损益的金融资产在持有期间的投资收益---处置以公允价值计量且其变动计入当期损益的金融资产取得的投资收益---持有至到期投资在持有期间的投资收益---可供出售金融资产在持有期间的投资收益---处置可供出售金融资产取得的投资收益---处置持有至到期投资取得的投资收益---其他（分步实现企业合并，转回购买日之前形成的其他权益变动）-5.31应收款项融资贴现息--5.05合计4.25-23.3114.19科目具体情况及分析说明：报告期内，公司投资收益分别为14.19万元、-23.31万元和4.25万元。主要为长期股权投资收益和处置交易性金融资产取得的投资收益。2022年度和2024年度，发行人的长期股权投资收益主
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,327,employee_platform,核心员工,"收益1.12-1.88-无形资产处置收益---合计1.12-1.88-科目具体情况及分析说明：报告期内，公司资产处置收益主要来源于固定资产处置。7.其他披露事项报告期内，公司股份支付的情况如下：为充分调动员工积极性，提升员工荣誉感、增强团队凝聚力，激励员工为公司发展做出更大贡献，实现公司快速发展，满足公司战略发展的资金需要，公司通过向公司董事、高级管理人员和核心员工定向发行股票募集资金，扩大资本实力的同时进一步提升员工努力推动公司发展的获得感。2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票发行价格为5.41元/股，发行普通股318.50万股，募集资金总额为1,723.09万元。公司定向增发范围为公司董事、高级管理人员和核心员工，定增对象及其在发行人的任职情况如下表所示：定增对象认定标准任职盛祎控股股东、实际控制人及其一致行动人董事长、总经理盛松董事、监事、高级管理人员董事、销售总监薛小丽董事、监事、高级管理人员董事、财务总监倪进宽核心员工技术副总余方成核心员工运营总监吴春扣核心员工工程部经理陆宇君核心员工销售部经理"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,328,employee_platform,核心员工,"1-1-328戈翔俊核心员工技术部经理陈都亮核心员工资源采购圣利核心员工PMC经理董雪强核心员工工程部主管文涛核心员工工程部工艺工程师付荷庆核心员工技术部步进主管陈韵核心员工技术部伺服主管盛月瑶核心员工，与盛祎、朱绶青为一致行动人人力资源顾问公司选定上述人员的依据主要是员工对公司的历史贡献、职级、历年业绩等因素进行综合考量。公司综合考虑宏观经济环境、公司所处行业、公司业绩、每股净资产、市盈率、新三板同行业公司案例等因素，由转让方与受让方协商定价，确定公司股权公允价值的确认方法为授予日前一会计年度每股收益*8倍进行测算，测算结果如下：指标取值公式市盈率（倍）8A2022年度经审计归母净利润（万元）2,697.63B估值（万元）21,581.01C=A*B股本（万股）3,530.00D每股价格（元/股）6.11E=C/D本次发行的价格（元/股）5.41F价差（元/股）0.70G=E-F本次发行的需要股份支付处理的股数（万股）145.00H计入成本费用金额合计（万元）101.50I=G*H根据上表测算过程，相关权益工具的公允价值为101.50万元。公司2023年6月定向增发的股份支付属于授予后立即可行权的以权益结算的股份支付，不存在实质性的服务期限约"
BSE001,920100,三协电机,BSE001_920100_常州三协电机股份有限公司_招股说明书.pdf,382,toc,目录,1-1-382第十三节备查文件一、备查文件除本招股说明书披露的资料外，公司将整套发行申请文件及其他相关文件作为备查文件，供投资者查阅。有关附件目录如下：1、发行保荐书；2、上市保荐书；3、法律意见书；4、财务报告及审计报告；5、公司章程（草案）；6、发行人及其责任主体作出的与发行人本次发行相关的承诺事项；7、内部控制审计报告；8、经注册会计师鉴证的发行人前次募集资金使用情况报告；9、经注册会计师鉴证的非经常性损益明细表；10、中国证监会同意本次公开发行注册的文件；11、其他与本次发行有关的重要文件。二、查阅时间及地点（一）查阅时间工作日上午8:30-11:30，下午13:00-17:00。（二）查阅地点1、发行人：常州三协电机股份有限公司办公地址：江苏省常州市经济开发区富民路222号电话：0519-88776134联系人：江翔2、保荐机构（主承销商）：东北证券股份有限公司办公地址：北京市西城区锦什坊街28号恒奥中心D座电话：010-63210828
BSE002,920091,大鹏工业,BSE002_920091_哈尔滨岛田大鹏工业股份有限公司_招股说明书.pdf,7,shareholder,持有发行人,政府对企业产业扶持的政策具有延续性和稳定性。报告期内，公司政府补助主要来自于省市区各级政府机构对公司的各类研发创新奖励。公司不依赖于政府补助进行经营，但若公司未来不能持续获得政府补助或政府补助政策发生不利变动，可能对公司的经营业绩产生一定不利影响。（八）实际控制人不当控制风险发行人实际控制人为李鹏堂，截至本招股说明书签署日，李鹏堂及其一致行动人通过直接和间接持有发行人股份的比例合计为94.13%，持股比例较为集中。实际控制人有能力通过投票表决的方式对发行人的重大经营决策实施控制或施加重大影响。如果实际控制人利用其控制地位对公司发展战略、生产经营决策、利润分配和人事安排等重大事项实施不当影响或侵占公司利益，将对发行人和其他投资者的利益产生不利影响。（九）募投项目产能无法充分消化的风险公司本次募集资金投资项目旨在扩大公司现有产能，增强公司生产能力，完善公司产品结构，提升公司研发能力、产品智能化水平及经营效率，巩固和增强公司的竞争优势。该项目实施后，公司的产能将获得较大提升。公司募集资金投资项目的可行性分析是基于当前市场环境、现有技术基础、对市场和技术发展趋势的判断等因素作出的。募集资金投资项目实施完成后，如果市场需求、技术方向等发生重大不利变化，可能导致新增产能无法充分消化，将对公司的经营业绩产生不利影响。（十）发行失败的风险本次公开发行的发行结果，将受到证券市场整体情况、投资者对公司价值的判断及认
BSE002,920091,大鹏工业,BSE002_920091_哈尔滨岛田大鹏工业股份有限公司_招股说明书.pdf,9,toc,目录,1-1-9目录第一节释义............................................................................................................10第二节概览............................................................................................................13第三节风险因素....................................................................................................26第四节发行人基本情况........................................................................................33第五节业务和技术.......................................................................
BSE002,920091,大鹏工业,BSE002_920091_哈尔滨岛田大鹏工业股份有限公司_招股说明书.pdf,27,toc,目录,，公司已通过终验收项目的毛利率水平可能无法反应后续项目的毛利率情况，公司当前的毛利率水平也可能无法真实反应公司未来的盈利能力，相关事项可能对投资者判断公司价值构成影响。（八）境外业务开拓风险报告期内，公司业务重心始终立足国内市场，清洗设备的境外销售主要通过岛田化成经销实现，最近两年随岛田化工机处置而未实现境外收入。截至目前，公司尚未直接进入境外汽车厂商供应商目录。未来，公司拟主要通过与国内主机厂商、总承包商或贸易商社
BSE002,920091,大鹏工业,BSE002_920091_哈尔滨岛田大鹏工业股份有限公司_招股说明书.pdf,31,shareholder,持有发行人,1-1-31直接和间接持有发行人股份的比例合计为94.13%，持股比例较为集中。实际控制人有能力通过投票表决的方式对发行人的重大经营决策实施控制或施加重大影响。如果实际控制人利用其控制地位对公司发展战略、生产经营决策、利润分配和人事安排等重大事项实施不当影响或侵占公司利益，将对发行人和其他投资者的利益产生不利影响。（二）业务规模扩张后的管理风险本次发行后，随着募集资金投资项目的逐步实施，公司的资产规模、业务规模和人员规模将进一步扩大，这将对公司运营管理、产品研发、质量管控以及内部控制规范性等方面都提出了更高的要求。如果公司未来不能结合实际情况及时、有效地对管理体系进行调整优化或者公司管理层业务素质及管理水平不能适应公司规模扩张的需要，组织模式和管理制度未能及时调整、完善，公司将面临较大的管理风险。四、募投项目风险（一）募投项目产能无法充分消化的风险公司本次募集资金投资项目旨在扩大公司现有产能，增强公司生产能力，完善公司产品结构，提升公司研发能力、产品智能化水平及经营效率，巩固和增强公司的竞争优势。该项目实施后，公司的产能将获得较大提升。公司募集资金投资项目的可行性分析是基于当前市场环境、现有技术基础、对市场和技术发展趋势的判断等因素作出的。募集资
BSE002,920091,大鹏工业,BSE002_920091_哈尔滨岛田大鹏工业股份有限公司_招股说明书.pdf,35,history,股权转让,内，公司不存在重大资产重组的情况。报告期内，公司因调整战略方向、降低经营成本及优化业务结构等，以520万日元（按照本次股权交易作价依据的审计报告基准日汇率中间价折算约合人民币25.62万元）处置所持有的境外子公司岛田化工机50.50%股权。根据《非上市公众公司重大资产重组管理办法》，本次资产处置行为不构成重大资产重组。关于岛田化工机的基本信息、经营情况及本次股权转让的相关情况详见本招股说明书“第五节业务和技术”之“五、境外经营情况”。
BSE002,920091,大鹏工业,BSE002_920091_哈尔滨岛田大鹏工业股份有限公司_招股说明书.pdf,36,shareholder,发行人股东,"情况如下：2022年12月22日，公司召开2022年第五次临时股东大会，审议通过了《关于公司2022半年度利润分配的议案》，分派方案为：以公司总股本3,097.68万股为基数，向全体股东每10股派发现金红利3元，共计派发现金股利929.304万元。本次股利分配于2023年2月21日实施完毕。三、发行人的股权结构截至本招股说明书签署日，公司股权结构图如下：四、发行人股东及实际控制人情况（一）控股股东、实际控制人情况1、控股股东截至本招股说明书签署日，博德工业直接持有公司3,193.02万股股份，持股比例为68.72%，为公司控股股东。报告期内，公司控股股东未发生变更。博德工业的基本情况如下："
