sample_id,pdf_name,page,keyword,snippet
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,66,新增股东,"影石创新科技股份有限公司招股说明书1-1-66287.0651万元，并据此修订公司章程。上述股权变动系原股东之间的股权转让行为，不属于最近一年新增股东的情形；本次股权转让未造成发行人实际控制人的变更，未对发行人的股权结构的稳定性和持续盈利能力造成不利影响。公司实际控制人刘靖康已出具股份锁定、持股及减持意向的承诺函，承诺其通过汇智同裕间接持有发行人的股份自发行人股票上市之日起36个月内，不转让或者委托他人管理其直接或间接持有的发行人首发前股份，也不由发行人回购该部分股份。本次股权转让情况如下：序号转让方名称受让股东名称转让股本（万元）转让金额（万元）1德朴投资汇智同裕287.06511,462.7126合计287.06511,462.71262023年3月24日，深圳市市场监督管理局核准了本次备案登记。本次变更后，公司的出资情况如下：序号股东名称股份数（万股）持股比例（%）1北京岚锋10,777.545329.93762EARNACE4,796.617913.32393QM1013,384.04139.40014香港迅雷3,143.75428.73275岚沣管理1,464.02374.06676华金同达1,436.70943.99097厦门富凯1,332.11163.70038澜烽管理1,171.21933.25349伊敦传媒976.49852.712510领誉基石"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,77,执行事务合伙人,影石创新科技股份有限公司招股说明书1-1-77认缴出资额395.2401万元实缴出资额395.2401万元统一社会信用代码91440300MA5F6X0E7B注册地和主要经营地深圳市宝安区新安街道海旺社区兴业路1100号金利通金融中心大厦2栋1105执行事务合伙人深圳斓枫科技有限公司（注）主营业务员工持股平台注：深圳斓枫科技有限公司曾用名为岚锋投资咨询（深圳）有限公司，报告期内岚沣管理的执行事务合伙人未发生变更截至本招股说明书签署日，岚沣管理各合伙人的出资情况如下：序号合伙人姓名/名称任职情况合伙人类型出资比例（%）1深圳斓枫科技有限公司-普通合伙人0.00252刘靖康董事长、产品中心及技术中心负责人有限合伙人90.35043袁博离职前曾任硬件研发总监有限合伙人0.58834袁帅离职前曾任产品运营总监有限合伙人1.17655张伟俊机器学习三组负责人有限合伙人0.47066邓焜高级质量总监有限合伙人0.39217邱康华内审高级经理有限合伙人0.39218何红烨嵌入式算法部负责人有限合伙人0.39219苏坦计算摄影负责人有限合伙人0.392110谢亮FCP负责人有限合伙人0.392111李兆琪供应链总监有限合伙人0.392112张明智高级软件工程师有限合伙人0.392113厉扬董事会秘书、资深法务总监有限合伙人0.392114符峥AI项目经理有限合伙人0.392115许睿深度学习算法工程师有限合伙人0.392116那强剪辑技术组长有限合伙人0.392117林达浩安卓组长有限
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,78,执行事务合伙人,本招股说明书签署日，刘靖康对岚沣管理的出资比例由88.3504%变为90.3504%，原因是期间原岚沣管理合伙人叶心怡、吴昭霓、李皓宇、苏夏昉及徐思锦离职，樊一楠因个人原因主动提出出让其份额，袁博因离职出让其部分份额，刘靖康受让了上述七人持有的岚沣管理共计2.00%的份额注2：苏洋并非新增合伙人，其原名为苏健，在报告期内改名截至本招股说明书签署日，岚沣管理的执行事务合伙人深圳斓枫科技有限公司的股东构成及持股比例如下：序号股东姓名持股比例（%）1刘靖康100.00合计100.003、实际控制人及一致行动人的基本情况截至本招股说明书签署日，刘靖康通过持有北京岚锋、岚沣管理间接控制发行人29.9376%、4.0667%的股份，合计可支配公司34.0043%的表决权，通过北京岚锋、岚沣管理、澜烽管理、岚烽管理、厦门富凯、汇智同裕、深圳麦高
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,89,执行事务合伙人,"致行动人北京岚锋、岚沣管理持有的发行人股份不存在质押或其他权利争议的情况；实际控制人刘靖康持有的发行人股份不存在质押或其他权利争议的情况。（二）其他持有发行人5%以上股份的股东基本情况截至本招股说明书签署日，单独或合并持有公司5%以上股份的股东为：EARNACE、QM101、香港迅雷。此外，朗玛五号、朗玛六号、朗玛九号、朗玛十四号系朗玛峰创业投资有限公司作为执行事务合伙人的有限合伙企业，其分别持有发行人1.5013%、1.6682%、1.2648%、0.6250%的股份，合计持有公司5.0593%的股份。上述主要股东的基本情况如下：1、EARNACE公司名称EARNACELIMITED成立时间2016年2月1日股本1,994,432.49美元注册地香港皇后大道中99号中环中心55楼5505室董事HOChiSing、ZhouQuan主营业务及其与公司主营业务的关系股权投资，与公司主营业务不相关截至2024年12月31日，EARNACE的股东构成及持股比例如下：序号股东名称持股比例（%）1IDG100.00合计100.002、QM101公司名称QM101LIMITED成立时间2018年5月14日股本10,000.00港元注册地香港皇后大道中15号置地广场告罗士打大厦42楼4205-06室"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,90,私募基金,"股比例如下：序号股东名称持股比例（%）1维尔京迅雷100.00合计100.004、朗玛五号企业名称朗玛五号（北京）私募创业投资基金合伙企业（有限合伙）成立时间2017年3月21日出资额6,489.00万元统一社会信用代码91440300MA5EEA7B72注册地北京市海淀区北四环西路58号18层1815执行事务合伙人朗玛峰创业投资有限公司经营范围一般项目:以私募基金从事股权投资、投资管理、资产管理等活动(须在中国证券投资基金业协会完成登记备案后方可从事经营活动);创业投资(限投资未上市企业)。(除依法须经批准的项目外,凭营业执照依法自主开展经营活动)(不得从事国家和本市产业政策禁止和限制类项目的经营活动。)注：朗玛五号曾用名为朗玛五号（深圳）创业投资中心（有限合伙），于2024年12月将名称变更为朗玛五号（北京）私募创业投资基金合伙企业（有限合伙）截至2024年12月31日，朗玛五号各合伙人的出资情况如下："
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,91,普通合伙人,影石创新科技股份有限公司招股说明书1-1-91序号合伙人姓名/名称合伙人类型出资比例（%）1朗玛峰创业投资有限公司普通合伙人1.54112赵雅齐有限合伙人6.16433宋宝库有限合伙人4.62324郝凤莉有限合伙人3.68325乔淑红有限合伙人3.54456丁双阳有限合伙人3.39047王乐宇有限合伙人3.08218赵玉华有限合伙人3.08219何广霞有限合伙人2.773910刘逸虹有限合伙人2.419511陈锡楠有限合伙人2.326012薛芃有限合伙人2.311613卢健有限合伙人2.311614角艳萍有限合伙人2.311615王锦有限合伙人2.157516曹爱兰有限合伙人2.034217张涛有限合伙人2.003418马素兰有限合伙人1.849319樊俊宏有限合伙人1.695220李杰有限合伙人1.695221张风荣有限合伙人1.695222彭彬有限合伙人1.695223范秋燕有限合伙人1.541124王琳有限合伙人1.541125周光源有限合伙人1.541126宋佳乐有限合伙人1.541127张国庆有限合伙人1.541128刘京有限合伙人1.541129王义杰有限合伙人1.541130李宝林有限合伙人1.541131刘超有限合伙人1.541132吕琪有限合伙人1.5411
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,92,私募投资基金,"有限合伙人1.541140杨桂伶有限合伙人1.541141黄山有限合伙人1.541142赵元城有限合伙人1.541143蒋明有限合伙人1.541144侯京芝有限合伙人1.541145郭华有限合伙人1.541146冯芳有限合伙人1.541147毕延钢有限合伙人1.541148徐春霞有限合伙人1.541149贺乃新有限合伙人1.5411合计100.00朗玛五号为私募投资基金，已于2019年1月16日完成私募基金备案，基金编号为SEX757。其管理人朗玛峰创业投资有限公司已于2017年9月13日完成私募基金管理人登记，登记编号为P1064801。5、朗玛六号企业名称朗玛六号（北京）私募创业投资基金合伙企业（有限合伙）成立时间2017年3月21日出资额7,302.00万元统一社会信用代码91440300MA5EEA7R8K注册地北京市海淀区北四环西路58号18层1816执行事务合伙人朗玛峰创业投资有限公司经营范围一般项目：以私募基金从事股权投资、投资管理、资产管理等活动（须在中国证券投资基金业协会完成登记备案后方可从事经营活动）；创业投资（限投资未上市企业）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）（不得从事国家和本市产业政策禁止和限制类项目的经营活动。）"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,93,普通合伙人,影石创新科技股份有限公司招股说明书1-1-93注：朗玛六号曾用名为朗玛六号（深圳）创业投资中心（有限合伙），于2024年12月将名称变更为朗玛六号（北京）私募创业投资基金合伙企业（有限合伙）截至2024年12月31日，朗玛六号各合伙人的出资情况如下：序号合伙人姓名/名称合伙人类型出资比例（%）1朗玛峰创业投资有限公司普通合伙人1.36952张冬梅有限合伙人13.69493王慧有限合伙人6.84744张宇有限合伙人4.10855刘润香有限合伙人2.73906何倬有限合伙人2.73907原宏斌有限合伙人2.73908宗铁城有限合伙人2.73909张晓丹有限合伙人2.259610高娟有限合伙人2.191211赵红京有限合伙人2.054112张倩有限合伙人2.054113杨宝华有限合伙人1.917314寇丽明有限合伙人1.807715王燕平有限合伙人1.780316张明英有限合伙人1.711917杨军有限合伙人1.643318齐济有限合伙人1.643319李凤兰有限合伙人1.506420赵建芬有限合伙人1.369521高雁有限合伙人1.369522赵岩峰有限合伙人1.369523汪文继有限合伙人1.369524仲慧有限合伙人1.369525张相荣有限合伙人1.369526赖成有限合伙人1.369527张蜀遥有限合伙人1.369528朱云霞有限合伙人1.369529孙淑贤有限合伙人1.369530张海波有限合伙人1.3695
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,94,私募投资基金,"杰有限合伙人1.369541杨莉有限合伙人1.369542李礼有限合伙人1.369543苏伟有限合伙人1.369544石慧有限合伙人1.369545马耀平有限合伙人1.369546葛京安有限合伙人1.369547张黎明有限合伙人1.369548王明华有限合伙人1.369549张劼有限合伙人1.369550刘沙沙有限合伙人1.3695合计100.00朗玛六号为私募投资基金，已于2019年1月16日完成私募基金备案，基金编号为SEW534。其管理人朗玛峰创业投资有限公司已于2017年9月13日完成私募基金管理人登记，登记编号为P1064801。6、朗玛九号企业名称朗玛九号（深圳）创业投资中心（有限合伙）成立时间2017年4月19日出资额6,831.00万元统一社会信用代码91440300MA5EG7DP2T注册地深圳市前海深港合作区桂湾五路128号前海深港基金小镇A10栋102执行事务合伙人朗玛峰创业投资有限公司"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,95,普通合伙人,影石创新科技股份有限公司招股说明书1-1-95经营范围一般经营项目是：创业投资业务；创业投资咨询业务截至2024年12月31日，朗玛九号各合伙人的出资情况如下：序号合伙人姓名/名称合伙人类型出资比例（%）1朗玛峰创业投资有限公司普通合伙人1.46392李毅勇有限合伙人7.31963孙丽杰有限合伙人5.12374丁皎有限合伙人4.39175深圳汉尼康科技有限公司有限合伙人2.92786董赞有限合伙人2.92787张瀚有限合伙人2.92788刘小金有限合伙人2.92789陈抒云有限合伙人2.927810熊俊有限合伙人2.927811熊珍有限合伙人2.927812校园梦（北京）教育投资有限公司有限合伙人2.708213叶平有限合伙人2.488714李红梅有限合伙人2.342315王义敏有限合伙人2.342316周月林有限合伙人2.342317王义杰有限合伙人2.049518范坤芳有限合伙人1.990919李虹有限合伙人1.903120刘鹏辉有限合伙人1.756721石靖连有限合伙人1.610322孙立新有限合伙人1.610323冒海军有限合伙人1.463924李莉有限合伙人1.463925袁维娟有限合伙人1.463926谢莉莉有限合伙人1.463927闻大为有限合伙人1.463928杨小卫有限合伙人1.463929曹莉华有限合伙人1.463930段予龙有限合伙人1.4639
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,96,私募投资基金,"章义伍有限合伙人1.463939赖成有限合伙人1.463940邹虎有限合伙人1.463941庞进京有限合伙人1.463942王乔有限合伙人1.463943宋强有限合伙人1.463944陈蓉有限合伙人1.463945周顺有限合伙人1.463946周大慧有限合伙人1.463947刘耿荣有限合伙人1.463948杨浸有限合伙人1.4639合计100.00朗玛九号为私募投资基金，已于2019年1月16日完成私募基金备案，基金编号为SEU290。其管理人朗玛峰创业投资有限公司已于2017年9月13日完成私募基金管理人登记，登记编号为P1064801。7、朗玛十四号企业名称朗玛十四号（深圳）创业投资中心（有限合伙）成立时间2018年7月25日出资额7,559.00万元统一社会信用代码91440300MA5F8A3E49注册地深圳市前海深港合作区桂湾五路128执行事务合伙人朗玛峰创业投资有限公司经营范围一般经营项目是：创业投资业务；创业投资咨询业务；为创业企业提供创业管理服务业务；参与设立创业投资企业（依法须经批准的项目，经相关部门批准后方可开展经营活动）"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,97,普通合伙人,影石创新科技股份有限公司招股说明书1-1-97截至2024年12月31日，朗玛十四号各合伙人的出资情况如下：序号合伙人姓名/名称合伙人类型出资比例（%）1朗玛峰创业投资有限公司普通合伙人1.32292李凡有限合伙人13.66583周继权有限合伙人10.31884高晓宏有限合伙人7.93765刘鹏辉有限合伙人4.76256付精华有限合伙人3.96887吴建军有限合伙人2.71208熊珍有限合伙人2.64599夏亮有限合伙人2.645910刘小金有限合伙人2.645911戚学红有限合伙人2.645912高文茹有限合伙人2.645913朱在英有限合伙人2.645914胡欣有限合伙人2.645915王石有限合伙人2.249016张新华有限合伙人1.984417王映华有限合伙人1.984418汪敏有限合伙人1.984419宋清虹有限合伙人1.984420苏璐瑶有限合伙人1.984421陈仲道有限合伙人1.984422赵旭明有限合伙人1.918223刘青云有限合伙人1.587524俞凌梅有限合伙人1.587525孙美艳有限合伙人1.534626王晓飞有限合伙人1.455227潘虹有限合伙人1.322928罗双艳有限合伙人1.322929郭佳有限合伙人1.322930霍志有限合伙人1.322931常力元有限合伙人1.3229
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,98,私募投资基金,"合伙人姓名/名称合伙人类型出资比例（%）32常瑞倩有限合伙人1.322933林振宇有限合伙人1.322934张恂有限合伙人1.322935王民秀有限合伙人1.322936金涛有限合伙人1.322937康蕊有限合伙人1.3229合计100.00注：朗玛十四号的有限合伙人存在变动，原因为该基金到期，前合伙人需到期清算，新合伙人承接了前合伙人的相应份额朗玛十四号为私募投资基金，已于2019年6月4日完成私募基金备案，基金编号为SGP966。其管理人朗玛峰创业投资有限公司已于2017年9月13日完成私募基金管理人登记，登记编号为P1064801。六、发行人特别表决权股份情况发行人不存在特别表决权股份或类似安排的情况。七、发行人协议控制架构情况发行人不存在协议控制架构。八、发行人控股股东、实际控制人报告期内刑事犯罪及重大违法行为情况报告期内，公司控股股东北京岚锋及其一致行动人岚沣管理、实际控制人刘靖康不存在贪污、贿赂、侵占财产、挪用财产或者破坏社会主义市场经济秩序的刑事犯罪，不存在欺诈发行、重大信息披露违法或者其他涉及国家安全、公共安全、生态安全、生产安全、公众健康安全等领域的重大违法行为。九、公司股本情况（一）本次发行前后的股本情况及本次发行情况本次发行前，公司的总股本为36,000.00万股，本次发行人民币普通股4,100.00万股，发行后公司股本总数为40,100.00万股，本次发行的股份占发行后总股本比例为10.22%。本次发行不涉及老股转让。本次发行前后，公司股本"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,99,前十名股东,"4051145.83190.3637威明投资89.99680.250089.99680.2244山东龙兴（SS）70.32680.195470.32680.1754知盛投资63.63670.176863.63670.1587本次发行社会公众股份--4,100.0010.2244合计36,000.00100.0040,100.00100.00（二）本次发行前的前十名股东本次发行前，公司前十名股东持股情况如下："
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,100,新增股东,"本招股说明书签署日，本公司股东中有1名国有股东、3名外资股东，具体持股情况如下：序号股东名称股东类型股份数（万股）持股比例（%）1山东龙兴（SS）国有股东70.32680.19542EARNACE外资股东4,796.617913.32393QM101外资股东3,384.04139.40014香港迅雷外资股东3,143.75428.7327（五）申报前12个月新增股东情况截至本招股说明书签署日，发行人首次申报前12个月新增股东的持股数量及持股比例如下：序号股东名称股份数（万股）持股比例（%）1知盛投资63.63670.17682山东龙兴（SS）70.32680.19543德朴投资（注）--4华金创盈157.49730.4375"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,101,执行事务合伙人,签署日，德朴投资已向汇智同裕转让其持有的所有发行人的股份，德朴投资不再持有发行人的股份1、新增股东基本情况上述新增股东的基本情况如下：（1）知盛投资企业名称深圳市知盛投资合伙企业（有限合伙）成立时间2019年8月12日出资额240.00万元统一社会信用代码91440300MA5FQRDX86注册地深圳市南山区蛇口街道渔一社区湾厦路72号蛇口公馆4栋23B17执行事务合伙人周伟纳经营范围一般经营项目是：投资兴办实业（不含限制项目）；信息咨询（不含限制项目）；经济信息咨询（不含限制项目）；贸易咨询；企业管理咨询（不含限制项目）；商务信息咨询；商业信息咨询截至2024年12月31日，知盛投资各合伙人的出资情况如下：序号合伙人姓名合伙人类型出资比例（%）1珠海睿泽创业投资基金（有限合伙）有限合伙人91.672周伟纳普通合伙人7.923刘一有限合伙人0.42合计100.00注：2023年6月9日，珠海睿泽创业投资基金（有限合伙）向知盛投资增资120.00万元，其出资比例由83.33%增加至91.67%周伟纳为知盛投资的执行事务合伙人。周伟纳的基本信息：中华人民共和国公民，男，1982年1月出生，身份证号码：440181198201******，住所为广东省深圳市南山区***。（2）山东龙兴公司名称山东龙兴塑膜科技股份有限公司成立时间2011年1月11日
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,103,私募基金,"002陈芳1.00合计100.00德朴投资的实际控制人为王蓉。（4）华金创盈企业名称珠海华金创盈三号股权投资基金合伙企业（有限合伙）成立时间2017年2月27日出资额800.00万元统一社会信用代码91440400MA4W8DJ626注册地珠海市横琴新区宝华路6号105室-26877（集中办公区）执行事务合伙人珠海华金领创基金管理有限公司经营范围一般项目：以私募基金从事股权投资、投资管理、资产管理等活动（须在中国证券投资基金业协会完成登记备案后方可从事经营活动）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）截至2024年12月31日，华金创盈各合伙人的出资情况如下：序号合伙人姓名/名称合伙人类型出资比例（%）1珠海华金领创基金管理有限公司普通合伙人12.502珠海华金众盈二号股权投资基金合伙企业（有限合伙）有限合伙人75.003李业基有限合伙人12.50合计100.00截至2024年12月31日，华金创盈执行事务合伙人珠海华金领创基金管理有限公司的基本情况如下：公司名称珠海华金领创基金管理有限公司成立时间2016年3月28日法定代表人郭瑾注册资本10,000.00万元统一社会信用代码91440400MA4UN2EA31注册地珠海市横琴新区华金街58号34层3401-8营业范围一般项目：私募股权投资基金管理、创业投资基金管理服务"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,104,私募基金,"华金创盈有限合伙人珠海华金众盈二号股权投资基金合伙企业（有限合伙）的基本情况如下：企业名称珠海华金众盈二号股权投资基金合伙企业（有限合伙）成立时间2018年2月8日出资额5,898.00万元统一社会信用代码91440400MA51BNQT2M注册地珠海市横琴新区宝华路6号105室-44479（集中办公区）执行事务合伙人珠海铧盈投资有限公司经营范围一般项目:以私募基金从事股权投资、投资管理、资产管理等活动（须在中国证券投资基金业协会完成登记备案后方可从事经营活动）。（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）（依法须经批准的项目,经相关部门批准后方可开展经营活动）（5）朗玛十四号关于朗玛十四号的具体情况，参见本招股说明书“第四节公司基本情况”之“五、（二）其他持有发行人5%以上股份的股东基本情况”之“7、朗玛十四号”。朗玛十四号执行事务合伙人朗玛峰创业投资有限公司的基本情况如下：公司名称朗玛峰创业投资有限公司成立时间2016年5月5日法定代表人肖建聪注册资本5,000.00万元统一社会信用代码91440300MA5DC1MJ13注册地深圳市前海深港合作区桂湾五路128号前海深港基金小镇A10栋营业范围一般经营项目是:私募股权投资基金管理、创业投资基金管理服务（须在中国证券投资基金业协会完成登记备案后方可从事经营活动）。（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）（6）威明投资企业名称宁波梅山保税港区威明投资管理合伙企业（有限合伙）成立时间2017年5月17日"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,105,私募基金,"影石创新科技股份有限公司招股说明书1-1-105出资额8,281.285715万元统一社会信用代码91330206MA290YW80U注册地浙江省宁波市北仑区梅山七星路88号1幢401室A区E0801执行事务合伙人广东禾一泽成私募基金管理有限公司经营范围投资管理，实业投资，投资咨询（未经金融等监管部门批准不得从事吸收存款、融资担保、代客理财、向社会公众集（融）资等金融业务）注：2020年6月30日至今，威明投资的执行事务合伙人未发生变更，其执行事务合伙人（曾用名为“西藏达孜和聚厚德投资管理有限公司”）更名为广东禾一泽成私募基金管理有限公司截至2024年12月31日，威明投资各合伙人的出资情况如下：序号合伙人姓名/名称合伙人类型出资比例（%）1广东禾一泽成私募基金管理有限公司普通合伙人0.122于军有限合伙人35.083李泽刚有限合伙人35.084郭建芳有限合伙人6.045陈剑有限合伙人4.296邹序元有限合伙人3.067周泽宇有限合伙人2.468王哲有限合伙人2.469潘峰有限合伙人2.4410马天琳有限合伙人1.4711殷新颖有限合伙人1.3512杨小萍有限合伙人1.2313孙鹏有限合伙人1.2314范晓辉有限合伙人1.2315李伟有限合伙人1.2316宋周莺有限合伙人1.22合计100.00威明投资执行事务合伙人广东禾一泽成私募基金管理有限公司的基本情况如下：公司名称广东禾一泽成私募基金管理有限公司成立时间2015年7月8日法定代表人邹涛"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,106,新增股东,"说明书1-1-106注册资本1,000.00万元统一社会信用代码91540126321364788Q注册地佛山市南海区桂城街道桂澜北路6号千灯湖创投小镇核心区三座404-405经营范围一般项目:私募股权投资基金管理、创业投资基金管理服务（须在中国证券投资基金业协会完成登记备案后方可从事经营活动）。（除依法须经批准的项目外,凭营业执照依法自主开展经营活动）2、新增股东的入股情况、入股原因、入股价格及定价依据2019年10月31日，深圳岚锋召开董事会并形成决议，同意岚烽管理以2,950.1036万元的对价向领誉基石、知盛投资转让注册资本179.1978万元；CYZone以574.6517万元的对价向利得鑫投、山东龙兴转让注册资本34.9060万元；QM101以3,747.9552万元的对价向利得鑫投、德朴投资、华金创盈、朗玛十四号、威明投资转让注册资本227.6616万元；苏宁润东以5,365.8204万元的对价向中证投资、金石智娱、伊敦传媒、天正投资、德朴投资转让注册资本325.9354万元，并据此修订公司章程。本次股权转让情况如下：序号转让方名称受让股东名称注册资本（万元）转让额（万元）1岚烽管理领誉基石162.01792,667.2738知盛投资17.1799282.8298合计179.19782,950.10362CYZone利得鑫投15.9200262.0883山东龙兴（SS）18.9860312.5634合计34.9060574.65173QM101利得鑫投32.6743537.9116德朴投资67.42951,110.0807华金创盈42.5193699.9882朗玛"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,108,新增股东,"影石创新科技股份有限公司招股说明书1-1-108序号股东名称出资额（万元）持股比例（%）24岚烽管理39.37000.405125威明投资24.29630.250026山东龙兴（SS）18.98600.195427知盛投资17.17990.1768合计9,718.8612100.00本次股权转让系因股权转让方的自身资金需求及新增股东对于公司所处行业发展前景以及公司后续发展潜力的看好，同时，公司可通过引入新的投资人促进自身进一步完善法人治理结构。本次股权转让的价格为16.46元/注册资本，系参照公司最近一期增资价格20.58元/注册资本的一定折扣，并经各方协商后确定，符合市场惯例且具有合理性。3、新增股东与发行人其他股东、董事、监事、高级管理人员之间的关联关系除已在本招股说明书“第四节公司基本情况”之“九、（六）本次发行前各股东间的关联关系及关联股东的各自持股比例”披露的关联关系外，本次股权转让新增股东与公司其他股东、董事、监事、高级管理人员不存在关联关系。4、新增股东与本次发行的中介机构及其负责人、高级管理人员、经办人员之间的关联关系本次股权转让新增股东与本次发行的中介机构及其负责人、高级管理人员、经办人员不存在关联关系。5、新增股东是否存在股份代持情形本次股权转让新增股东不存在股份代持情形。（六）本次发行前各股东间的关联关系及关联股东的各自持股比例截至2024年12月31日，公司股东间的关联关系情况如下：序号关联方名称持股比例（%）关联关系1北京岚锋29.9376北京岚锋、岚沣管理为实际控制人刘靖康直接控制的企业，属于一致行动岚沣管理4.06"
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,109,私募投资基金,53124朗玛五号1.5013朗玛五号、朗玛六号、朗玛九号、朗玛十四号的执行事务合伙人为朗玛峰创业投资有限公司，受同一主体控制，属于一致行动人朗玛六号1.6682朗玛九号1.2648朗玛十四号0.6250除上述关联关系外，本次发行前股东间不存在其他关联关系。（七）本次发行公司股东公开发售股份情况本次发行不涉及原有股东的公开发售股份。（八）本次发行前公司股东中私募投资基金等金融产品备案情况截至2024年12月31日，本次发行前公司股东中私募投资基金备案情况如下：序号股东名称备案编号备案时间基金管理人1华金同达SCU0602018年5月18日珠海铧盈投资有限公司2厦门富凯S683632015年8月7日厦门富凯海创投资管理有限公司3伊敦传媒SS75122017年6月2日深圳市招商金台资本管理有限责任公司4领誉基石SW24642017年7月17日深圳市领信基石股权投资基金管理合伙企业（有限合伙）5芜湖旷沄SEZ0812019年3月27日珠海佑柏私募基金管理有限公司6朗玛六号SEW5342019年1月16日朗玛峰创业投资有限公司7朗玛五号SEX7572019年1月16日朗玛峰创业投资有限公司8朗玛九号SEU2902019年1月16日朗玛峰创业投资有限公司
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,110,私募投资基金,招股说明书1-1-110序号股东名称备案编号备案时间基金管理人9朗玛十四号SGP9662019年6月4日朗玛峰创业投资有限公司10利得鑫投SCM7672018年3月8日寿光市金投股权投资基金管理有限公司11华金创盈SET0272018年11月21日珠海华金领创基金管理有限公司12威明投资SEF0932018年10月25日广东禾一泽成私募基金管理有限公司除上述私募投资基金股东外，公司股东中金石智娱为证券公司私募投资基金（产品编码：S32436），管理机构为中信金石投资有限公司，托管人为中信证券股份有限公司。除上述已备案基金、公司境外股东及发行人员工持股平台股东外，公司其他股东均已出具《关于不属于私募投资基金等事项的说明》，确认不存在以公开或非公开方式向他人募集资金的情形，不存在委托基金管理人管理资产的情形，亦不存在发起设立基金、受托管理基金产品的情形，不属于《私募投资基金监督管理暂行办法》《私募投资基金登记备案办法》等法律法规规定的私募投资基金或基金管理人，无须履行登记备案手续。综上，公司共26名股东，其中13名股东已办理基金备案（其中12名股东为私募投资基金，1名股东为证券公司私募投资基金），其余13名股东均不属于私募投资基金等金融产品，无须办理私募基金备案。十、董事、监事、高级管理人员及核心技术人员概况（一）董事会成员截至本招股说明书签署日，公司董事会由9名董事组成，其中独立董事3名。姓名本公司职务任职期限提名人刘靖康董事长、核心技术人员2020.01-2026.01北京岚锋刘亮董事、总经理2020.01-2026.01贾顺董事、核心技术人员2020.01-2026.01陈永
STAR002,STAR002_688775_影石创新科技股份有限公司_招股说明书.pdf,118,执行事务合伙人,包含了公司技术负责人、研发项目负责人、研发部门主要人员，认定依据符合公司的实际情况。（五）公司董事、监事、高级管理人员、核心技术人员的兼职情况截至2024年12月31日，公司董事、监事、高级管理人员及核心技术人员在其他单位的兼职情况如下：序号姓名公司职务任职的其他单位其他单位职务兼职单位与本公司关系1刘靖康董事长、核心技术人员北京岚锋执行董事控股股东岚沣管理执行事务合伙人委派代表公司股东（员工持股平台之一）深圳斓枫科技有限公司执行董事、经理岚沣管理的执行事务合伙人中山影石执行董事、经理子公司珠海影石执行董事、经理子公司日本影石董事子公司美国影石董事子公司一二网络执行董事、总经理实际控制人控制的其他企业上海影石执行董事、总经理子公司澜烽一号执行事务合伙人公司员工持股平台2刘亮董事、总经理中山影石监事子公司珠海影石监事子公司香港影石董事子公司德国影石董事子公司香港影石科技董事子公司荷兰岚锋科技董事子公司美国影石科技董事、CEO、CFO、公司秘书子公司3贾顺董事、核心技术人员顺势电子执行董事、经理子公司前海影石执行董事、经理子公司4陈永强董事深圳斓枫科技有限公司监事岚沣管理的执行事务合伙人
